Dólar compra,Dólar venta,Dólar eBROU compra,Dólar eBROU venta,Euro compra,Euro venta,Peso Argentino compra,Peso Argentino venta,Real compra,Real venta,fecha
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-22
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-23
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-24
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-25
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-26
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-27
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-28
12.31,12.51,NA,NA,NA,NA,12.25,12.48,5.7,7.2,2000-11-29
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-11-30
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-01
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-02
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-03
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-04
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-05
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-06
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-07
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-08
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-09
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-10
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-11
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-12
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-13
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-14
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-15
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-16
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-17
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-18
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-19
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-20
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-21
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-22
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-23
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-24
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-25
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-26
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-27
12.29,12.49,NA,NA,NA,NA,12.23,12.46,5.5,7,2000-12-28
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2000-12-29
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2000-12-30
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2000-12-31
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-01
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-02
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-03
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-04
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-05
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-06
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-07
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-08
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-09
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-10
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-11
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-12
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-13
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-14
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-15
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-16
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-17
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-18
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-19
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-20
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-21
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-22
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-23
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-24
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-25
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-26
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-27
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-28
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-29
12.4,12.6,NA,NA,NA,NA,12.34,12.57,5.3,6.8,2001-01-30
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-01-31
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-01
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-02
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-03
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-04
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-05
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-06
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-07
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-08
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-09
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-10
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-11
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-12
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-13
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-14
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-15
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-16
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-17
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-18
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-19
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-20
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-21
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-22
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-23
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-24
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-25
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-26
12.46,12.66,NA,NA,NA,NA,12.4,12.63,5.5,7,2001-02-27
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-02-28
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-01
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-02
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-03
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-04
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-05
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-06
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-07
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-08
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-09
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-10
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-11
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-12
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-13
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-14
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-15
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-16
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-17
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-18
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-19
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-20
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-21
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-22
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-23
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-24
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-25
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-26
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-27
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-28
12.52,12.72,NA,NA,NA,NA,12.46,12.69,5.5,7,2001-03-29
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-03-30
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-03-31
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-01
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-02
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-03
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-04
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-05
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-06
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-07
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-08
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-09
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-10
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-11
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-12
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-13
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-14
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-15
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-16
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-17
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-18
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-19
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-20
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-21
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-22
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-23
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-24
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-25
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-26
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-27
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-28
12.68,12.95,NA,NA,NA,NA,12.45,12.9,5.5,7,2001-04-29
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-04-30
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-01
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-02
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-03
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-04
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-05
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-06
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-07
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-08
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-09
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-10
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-11
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-12
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-13
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-14
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-15
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-16
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-17
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-18
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-19
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-20
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-21
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-22
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-23
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-24
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-25
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-26
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-27
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-28
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-29
12.8,13.1,NA,NA,NA,NA,12.75,13.05,5.2,6.7,2001-05-30
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-05-31
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-01
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-02
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-03
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-04
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-05
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-06
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-07
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-08
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-09
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-10
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-11
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-12
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-13
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-14
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-15
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-16
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-17
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-18
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-19
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-20
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-21
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-22
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-23
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-24
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-25
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-26
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-27
12.97,13.27,NA,NA,NA,NA,12.92,13.22,4.5,6,2001-06-28
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-06-29
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-06-30
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-01
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-02
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-03
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-04
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-05
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-06
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-07
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-08
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-09
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-10
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-11
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-12
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-13
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-14
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-15
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-16
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-17
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-18
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-19
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-20
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-21
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-22
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-23
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-24
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-25
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-26
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-27
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-28
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-29
13.5,13.85,NA,NA,NA,NA,13.1,13.8,4.5,6.5,2001-07-30
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-07-31
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-01
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-02
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-03
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-04
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-05
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-06
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-07
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-08
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-09
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-10
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-11
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-12
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-13
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-14
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-15
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-16
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-17
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-18
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-19
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-20
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-21
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-22
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-23
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-24
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-25
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-26
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-27
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-28
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-29
13.15,13.7,NA,NA,NA,NA,12.5,13.6,4.5,6.5,2001-08-30
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-08-31
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-01
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-02
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-03
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-04
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-05
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-06
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-07
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-08
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-09
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-10
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-11
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-12
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-13
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-14
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-15
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-16
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-17
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-18
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-19
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-20
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-21
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-22
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-23
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-24
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-25
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-26
13.2,13.7,NA,NA,NA,NA,13,13.6,4.5,6.5,2001-09-27
13.4,13.9,NA,NA,NA,NA,13.25,13.85,4.3,5.8,2001-09-28
13.4,13.9,NA,NA,NA,NA,13.25,13.85,4.3,5.8,2001-09-29
13.4,13.9,NA,NA,NA,NA,13.25,13.85,4.3,5.8,2001-09-30
13.4,13.9,NA,NA,NA,NA,13.25,13.85,4.3,5.8,2001-10-01
13.45,13.95,NA,NA,NA,NA,13.3,13.9,4.3,6.73,2001-10-02
13.55,14.05,NA,NA,NA,NA,13.4,14,4.3,5.8,2001-10-03
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-04
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-05
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-06
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-07
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-08
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-09
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-10
13.7,14.3,NA,NA,NA,NA,13.55,14.25,4.3,5.8,2001-10-11
13.75,14.35,NA,NA,NA,NA,13.6,14.3,4.5,6,2001-10-12
13.75,14.35,NA,NA,NA,NA,13.6,14.3,4.5,6,2001-10-13
13.75,14.35,NA,NA,NA,NA,13.6,14.3,4.5,6,2001-10-14
13.75,14.35,NA,NA,NA,NA,13.6,14.3,4.5,6,2001-10-15
13.65,14.25,NA,NA,NA,NA,13.5,14.2,4.5,6,2001-10-16
13.65,14.25,NA,NA,NA,NA,13.5,14.2,4.5,6,2001-10-17
13.65,14.25,NA,NA,NA,NA,13.5,14.2,4.5,6,2001-10-18
13.65,14.25,NA,NA,NA,NA,13.5,14.2,4.5,6,2001-10-19
